"","age","sex","country","anthropomorphism","mentalizing","vividnessImagery","dualism","promiscuousTelology","crtCorrect","existentialInsecurity","toleranceAmbinguity","rationalityImportance","beliefInGod_ord","agnosticism_ord","religiousAttendance","prayerFrequency","antiReligiosity","godKnowingPossibility","beliefConfidence","apatheismGod","apatheismPurpose","apatheism","truthPossibility","supernaturalism","afterlifeExistence","afterlifeReward","afterlifePunishment","reincarnation","astrology","mysticalPeople","mysticalObjects","goodEvil","universalLifeforce","karma","fate","supernatualBeings","goodSupernaturalBeings","harmfulSupernaturalBeings","evilEye","beliefInGod_cat","nonBeliefIdentity","beliefInGod_bin","agnosticIdentity_bin","religID_1","religID_2","religiousAttendance.1","prayerFrequency.1","religiousObjects","caregiverReligiosity","caregiverReligiousID","caregiverReligiosity2","caregiverReligiousID2","atheistMembership","atheistID","naturalism","spiritualForce"
"691",57,"Female","USA",1.40718128494429,-1.93532231819882,2.98162590509506,-2.02112899881889,-5.06573061606059,2.5677921112159,1.0343469064382,-1.17715353806419,-1.70576605140643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6. I know God really exists and I have no doubt about it.","4. Atheist","1","1","0","Sunni","Never, practically never","Less often","Yes, for non-religious reasons","0","Jewish","0","Shiite","0","0","0","Yes, I've had an experience like this."
"692",75,"Male","UK",-0.370460020905086,2.15359313654781,3.6087283225939,-1.52574025539961,-2.72535373981343,3.24078782067032,1.20759914437532,3.53040982715091,1.17663241483464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6. I know God really exists and I have no doubt about it.","2. Seeker","0","1","1","Sunni","Never, practically never","Several times a day","Yes, for religious reasons","1","Orthodox","1","Buddhist","0","0","0","No, I've never had an experience like this."
"693",37,"Male","USA",0.770081914497897,4.77743633349035,-0.459383886068074,-0.50263380753534,-3.70447400127698,-1.77750666755259,0.780962961826718,-2.3314861138882,-1.80575419308287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5. While I have doubts, I feel that I do believe in God.","4. Atheist","0","1","1","Protestant","Less often","Never, practically never","No","1","Protestant","0","Buddhist","1","1","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"694",31,"Male","USA",2.47974028414401,-3.02530534305657,-1.96316257208486,-0.653529324449327,-0.44744032686576,-1.85028753985167,-2.29317924458768,-2.43843087728815,-4.52106303956726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2. I don't know whether there is a God, and I don't believe there is any way to find out","1. Spiritual but not Religious","0","1","1","Orthodox","Once a month","Only when attending religious services","Yes, for non-religious reasons","1","Other","1","Shiite","1","1","0","Yes, I've had an experience like this."
"695",42,"Female","UK",1.47993914359609,1.13059623860872,0.947109223985409,1.86637913343059,1.72044668086018,2.37636050909216,-0.471013112523894,0.139622734595561,-3.61404873033097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7. Don't know","6. Humanist","0","0","1","Other","Once a year","Less often","Yes, for non-religious reasons","0","Jewish","1","Shiite","1","0","0","No, I've never had an experience like this."
"696",62,"Female","Denmark",-0.89687528344031,3.08168180097424,0.0422621929679162,-1.86950685635998,-3.56599685745577,0.550575358507919,0.783990411536381,-3.84865028900574,0.849399006457371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5. While I have doubts, I feel that I do believe in God.","7. Sceptic","0","1","1","Daoist","More than once a week","Several times a day","No","1","Buddhist","1","Jewish","1","0","0","Yes, I've had an experience like this."
"697",24,"Female","UK",-1.24811154724337,-3.23930363201293,1.85695646116665,3.00791528370523,1.82554648708341,-1.19582953295811,-3.33925813038394,-3.25206621562047,-0.885373885432757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4. I find myself believing in God some of the time, but not at others","6. Humanist","1","1","0","Jewish","More than once a week","Several times each week","No","1","Hindu","1","Catholic","1","0","1","No, I've never had an experience like this."
"698",57,"Male","Japan",-2.37201110275311,-1.66532646199357,-1.62602638051866,1.03076362919566,-1.0620904491991,-2.24073555194351,-1.65113043646527,4.1733019152267,0.17272336124975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5. While I have doubts, I feel that I do believe in God.","4. Atheist","1","0","0","Other","Less often","Once a year","Yes, for religious reasons","1","Orthodox","0","Shiite","1","0","1","No, I've never had an experience like this."
"699",78,"Female","China",-3.29958753664774,1.96563395759103,-0.909468389916738,-1.27183881506074,1.73218276637419,0.411089849571366,0.41525602620511,-1.76533422209251,-3.36203856011483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5. While I have doubts, I feel that I do believe in God.","5. Agnostic","1","0","1","Buddhist","Never, practically never","Never, practically never","Yes, for non-religious reasons","1","Buddhist","1","Catholic","0","0","1","Yes, I've had an experience like this."
"700",52,"Male","China",-0.980050602932191,-1.48406989651429,2.44714707954499,-1.01057392565408,-1.70532842707534,-0.0310820341868279,4.7665880107598,2.77189009129955,-1.50586026624474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5. While I have doubts, I feel that I do believe in God.","5. Agnostic","1","1","0","Catholic","More than once a week","Never, practically never","Yes, for non-religious reasons","0","Hindu","0","Buddhist","0","1","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"701",48,"Male","China",-1.66546093503166,-0.683957565392026,2.41395660863002,1.44526826936693,1.16751344013405,-3.25482402230717,-3.45141638247929,3.07398034809231,-3.50237200969456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3. I don't believe in a personal God, but I do believe in a Higher Power of some kind","6. Humanist","0","0","1","Shiite","Once a year","Less often","Yes, for non-religious reasons","0","Jewish","0","Shinto","0","0","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"702",39,"Female","Brazil",-0.319144213248413,-1.61288350591047,0.716221675575496,2.70382720180355,-1.35818698575876,-3.056817555716,-3.03735808104402,0.945817772826717,0.815926829271438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1. I don't believe in God","3. Non-religious","1","1","0","Confucian","More than once a week","Less often","Yes, for religious reasons","0","Buddhist","1","Other","0","1","1","No, I've never had an experience like this."
"703",33,"Male","Brazil",1.88645573974781,0.588620878371178,0.350261805635135,-1.9620584986506,0.520250897612598,3.47912845581956,-2.60508885148548,-0.212765797660238,0.288836328549625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3. I don't believe in a personal God, but I do believe in a Higher Power of some kind","3. Non-religious","0","1","0","Orthodox","Once a year","Never, practically never","No","1","Orthodox","0","Shiite","1","1","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"704",76,"Female","Japan",3.77985754810416,-2.91144564027239,-1.0423568648407,-0.126094297963143,3.13063385802716,3.12835382947934,-1.88211310416666,-0.792524945270457,-2.18819477085815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7. Don't know","7. Sceptic","1","0","0","Jewish","Only on special holy days","Only on special holy days","Yes, for non-religious reasons","1","Shinto","1","Hindu","0","0","0","No, I've never had an experience like this."
"705",39,"Female","UK",-2.63615849239751,-2.13916673088947,1.29154616611472,4.20885944320228,4.44259076057281,1.21654204530182,-2.60938736412928,-0.380741995372124,3.28701121443113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1. I don't believe in God","1. Spiritual but not Religious","1","0","1","Other","Less often","Once a year","Yes, for non-religious reasons","0","Shiite","0","Catholic","0","1","0","I've had an experience like this, but I didn't associate it with a spiritual force."
"706",46,"Male","Brazil",2.66013920531997,-2.24064819823615,2.73241252683408,-0.779734579951606,-1.29710306292599,-2.86220811933673,-0.120877591509985,-0.543977039843625,1.4629450216565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2. I don't know whether there is a God, and I don't believe there is any way to find out","6. Humanist","1","0","1","Shiite","Never, practically never","Less often","Yes, for religious reasons","0","Jewish","0","Shinto","0","1","0","Yes, I've had an experience like this."
"707",73,"Male","Japan",-1.46350082370827,-2.48038361007899,-1.48619686770718,-1.81588490235608,0.375352780546856,3.04355097263098,-3.58739238791363,-2.8713564508988,-2.18516388862677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7. Don't know","6. Humanist","0","0","0","Buddhist","Once a month","Only on special holy days","Yes, for religious reasons","1","Confucian","0","Jewish","1","0","0","Yes, I've had an experience like this."
"708",50,"Male","Brazil",1.10006361740485,0.264672064800674,0.504194192851327,0.715112210864586,1.25099187205225,0.56408556045771,1.11608922021935,-2.40420887779634,-3.14400408958909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5. While I have doubts, I feel that I do believe in God.","6. Humanist","0","1","1","Shiite","Only on special holy days","Once a day","No","0","Sunni","0","Protestant","0","0","0","I've had an experience like this, but I didn't associate it with a spiritual force."
"709",61,"Female","Brazil",-2.74680562936091,-0.742387597615229,-0.617467725505727,0.8483683121398,2.31702585195797,1.42653762811208,0.456364551983867,2.43494646074475,-3.78093062972238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6. I know God really exists and I have no doubt about it.","7. Sceptic","1","1","1","Protestant","Never, practically never","Less often","Yes, for non-religious reasons","1","Buddhist","0","Shiite","0","0","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"710",67,"Female","Denmark",2.82301177303254,-2.5091694987476,1.52555662152892,-2.00614263975093,-1.26684168223,-2.04495930995311,-1.36782727971061,-0.809687305973065,-2.48315782590072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5. While I have doubts, I feel that I do believe in God.","5. Agnostic","1","1","0","Sunni","Once a year","Several times each week","No","1","Sunni","1","Orthodox","0","0","0","I've had an experience like this, but I didn't associate it with a spiritual force."
"711",70,"Female","Brazil",0.654854362285756,2.37793668990202,-3.36250147795327,-2.66935123815769,-2.60338478886,3.57292037772876,-1.67806553973051,-1.86868626860541,0.188513250020336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3. I don't believe in a personal God, but I do believe in a Higher Power of some kind","6. Humanist","0","0","0","Other","Once a year","Several times each week","No","0","Hindu","0","Catholic","0","0","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"712",48,"Male","UK",-3.30252402080801,1.07570610005107,-2.81568653320667,-0.247465486415564,2.22671227215047,3.88906864609392,0.509676348757759,-3.36451316651443,-0.304731522592047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3. I don't believe in a personal God, but I do believe in a Higher Power of some kind","2. Seeker","1","1","0","Daoist","Once a week","Only when attending religious services","Yes, for non-religious reasons","0","Orthodox","0","Sunni","0","0","1","Yes, I've had an experience like this."
"713",63,"Female","USA",-1.05532282308506,-3.95743385813802,1.30195632519162,0.323593611010455,1.90752208699698,0.851733204007088,0.597729580230891,-1.69081545934051,4.03339780159657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6. I know God really exists and I have no doubt about it.","1. Spiritual but not Religious","0","1","0","Buddhist","Only on special holy days","Once a year","Yes, for religious reasons","0","Hindu","1","Shiite","1","0","0","Yes, I've had an experience like this."
"714",25,"Male","China",-3.73760743657788,1.55715020206747,-1.62655586512464,-0.749941865991015,1.75237216631185,-0.632092448782049,-0.370221732002532,-0.489416080816083,2.10225920793378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3. I don't believe in a personal God, but I do believe in a Higher Power of some kind","4. Atheist","1","1","0","Jewish","Only on special holy days","Never, practically never","Yes, for non-religious reasons","1","Confucian","0","Shinto","0","1","0","I've had an experience like this, but I didn't associate it with a spiritual force."
"715",41,"Female","USA",-3.75826872964379,-3.20424455249545,-1.14726679622766,0.982881112241974,-0.179058326560231,2.69063344990112,-0.57354609961462,-3.07649758727392,-0.642416191256053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4. I find myself believing in God some of the time, but not at others","5. Agnostic","0","1","1","Catholic","Once a week","Only when attending religious services","Yes, for religious reasons","0","Daoist","1","Shinto","0","1","0","Yes, I've had an experience like this."
"716",77,"Female","Japan",1.13058736299931,-2.67076782069902,0.778088464756118,-0.372686966127344,3.24992456021246,-0.011699734363146,0.817729002276783,-2.67275756444333,0.522132606354975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1. I don't believe in God","3. Non-religious","1","1","1","Protestant","Once a year","Several times each week","Yes, for religious reasons","0","Protestant","1","Jewish","1","0","0","I've had an experience like this, but I didn't associate it with a spiritual force."
"717",47,"Female","Brazil",0.0479461590033529,2.60866901707383,1.3311785391428,-1.08723218866434,1.38679413541709,-1.13507654963162,-1.03738360856755,2.10533756896994,-0.896736876308748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2. I don't know whether there is a God, and I don't believe there is any way to find out","4. Atheist","0","0","0","Jewish","Only on special holy days","Once a day","Yes, for non-religious reasons","0","Catholic","1","Hindu","0","0","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"718",40,"Male","USA",-2.08108725449963,-1.03050057511915,-1.46273094598082,2.89492209081019,1.28207852003394,-3.0130177598094,2.70040725950389,-3.50793493040968,-0.727480404161699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1. I don't believe in God","7. Sceptic","1","0","1","Confucian","Once a month","Only on special holy days","Yes, for non-religious reasons","0","Buddhist","0","Jewish","0","0","0","I've had an experience like this, but I didn't associate it with a spiritual force."
"719",54,"Female","UK",-2.39348441145623,-2.44733321445968,1.4478304190647,-4.64176668963099,-0.333053107193137,-0.583422525594211,-2.18146497543771,1.54566982596336,-2.12215710848211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3. I don't believe in a personal God, but I do believe in a Higher Power of some kind","3. Non-religious","0","1","0","Hindu","Once a week","Never, practically never","No","1","Shiite","1","Jewish","0","0","0","Yes, I've had an experience like this."
"720",49,"Male","UK",4.68586878080346,-1.21465068355449,2.57119277318411,-2.7916211640446,-1.10882403406434,-3.61418711856412,0.791798479582834,3.43832745494846,2.28408819291157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2. I don't know whether there is a God, and I don't believe there is any way to find out","4. Atheist","1","1","0","Catholic","Only on special holy days","Several times a day","Yes, for non-religious reasons","0","Other","1","Sunni","0","0","0","Yes, I've had an experience like this."
"721",34,"Male","Japan",0.825688663554439,-4.24421412502262,2.69107928187075,-1.1023864446655,0.0655079221859817,-2.50150327302297,-0.2735376008112,-0.062163010993225,-2.2436634303621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1. I don't believe in God","4. Atheist","1","0","0","Hindu","Less often","Only when attending religious services","No","0","Jewish","1","Confucian","1","0","1","Yes, I've had an experience like this."
"722",43,"Female","USA",1.00307861786802,-1.73529708666339,-2.70835924901635,-3.56481437734627,1.49770701484669,-0.904622907190077,-0.642312084119222,1.90132524019868,-1.93388002550479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2. I don't know whether there is a God, and I don't believe there is any way to find out","4. Atheist","0","1","0","Sunni","Less often","Several times each week","No","0","Other","1","Orthodox","1","0","1","No, I've never had an experience like this."
"723",76,"Female","China",-1.25450008181382,5.00821955377612,-0.34379219367776,-0.638558363638691,-3.27494814108168,4.90361812390368,-3.56817014054971,3.54592101885567,-3.23609313620316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4. I find myself believing in God some of the time, but not at others","1. Spiritual but not Religious","0","1","0","Shinto","Less often","Never, practically never","Yes, for non-religious reasons","1","Shiite","0","Daoist","0","1","0","I've had an experience like this, but I didn't associate it with a spiritual force."
"724",74,"Female","Japan",1.01408257845689,3.19630781533956,-0.0721004646062687,-0.633131554150612,-0.401632543002072,0.314068344438383,0.847165674783029,2.1842062406088,-0.382759073803061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4. I find myself believing in God some of the time, but not at others","7. Sceptic","0","1","1","Hindu","Only on special holy days","Once a day","Yes, for non-religious reasons","0","Shiite","1","Shiite","0","0","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"725",74,"Male","China",-0.267219632602726,-1.33782545949994,-3.7879199178856,-0.515726430759194,1.76186314713416,2.98428205750527,-2.67248134101482,-0.254965229282557,-3.04599158842365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3. I don't believe in a personal God, but I do believe in a Higher Power of some kind","2. Seeker","0","1","0","Confucian","Once a month","Less often","No","0","Orthodox","0","Shiite","1","0","1","No, I've never had an experience like this."
"726",60,"Male","UK",-0.281302339720106,-1.51357743082369,0.447664776220338,1.55704616458839,-3.46722063641432,0.115647046148207,1.63689076439044,-0.0308958138656459,-1.53287333568326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3. I don't believe in a personal God, but I do believe in a Higher Power of some kind","4. Atheist","1","0","0","Orthodox","Once a month","Several times a day","Yes, for religious reasons","1","Shinto","1","Shinto","0","0","0","I've had an experience like this, but I didn't associate it with a spiritual force."
"727",40,"Male","Brazil",-0.582336173045062,-0.224994449977148,3.62919548331933,0.543674565562963,-0.783476762443926,-0.648468248499876,-1.01757369810019,0.442291786602834,2.36767263490777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2. I don't know whether there is a God, and I don't believe there is any way to find out","5. Agnostic","0","1","1","Catholic","Once a year","Several times each week","Yes, for religious reasons","1","Protestant","1","Sunni","1","1","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"728",43,"Male","UK",-4.24951951435164,-0.265966353655655,-0.433163395685948,0.387582326754631,2.42681402075959,1.07395913833245,-1.39175724100348,-0.544027141944998,-2.12549778908195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5. While I have doubts, I feel that I do believe in God.","2. Seeker","0","1","0","Daoist","Never, practically never","Several times a day","No","0","Jewish","0","Shinto","1","0","0","No, I've never had an experience like this."
"729",53,"Female","Brazil",-0.462077476210151,-1.59886029880134,-1.72238669517907,-0.640837479090517,-2.02970626137719,2.95462854129686,2.07411063026793,-2.89526123553865,-1.29598030808123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1. I don't believe in God","5. Agnostic","1","1","1","Other","More than once a week","Several times each week","Yes, for religious reasons","0","Confucian","0","Other","0","1","0","I've had an experience like this, but I didn't associate it with a spiritual force."
"730",62,"Female","Denmark",1.09753412130829,1.8235396976139,-5.27144698328632,4.18563423155971,2.56017092702659,-2.78861897312267,-2.15477510232346,2.29131143903316,2.19567687313501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4. I find myself believing in God some of the time, but not at others","5. Agnostic","1","1","1","Jewish","Never, practically never","Only when attending religious services","No","0","Shinto","0","Shiite","1","0","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"731",25,"Male","Japan",2.20149200486622,2.26151331391201,-1.43417278249728,-0.967694780939213,0.736387946653977,0.194660284647816,1.57249857817894,3.50065807457421,-1.79250620549382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2. I don't know whether there is a God, and I don't believe there is any way to find out","7. Sceptic","0","0","1","Buddhist","More than once a week","Less often","Yes, for religious reasons","0","Buddhist","0","Orthodox","1","0","0","I've had an experience like this, but I didn't associate it with a spiritual force."
"732",32,"Male","Denmark",-2.46712455698482,-2.86891572167019,2.21252018698015,0.621909502618686,0.666766893471284,1.19354728515468,-0.517414229651061,1.07947471421805,-1.44855101837718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7. Don't know","3. Non-religious","0","1","0","Orthodox","More than once a week","Only when attending religious services","Yes, for religious reasons","0","Daoist","1","Daoist","0","1","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"733",80,"Male","Brazil",-2.43029904428711,-3.23079404758628,-0.119652263672641,1.46058186848153,2.57591518090474,-2.93706929268357,1.28200107349467,2.05782499016756,-1.08290414616286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3. I don't believe in a personal God, but I do believe in a Higher Power of some kind","1. Spiritual but not Religious","1","1","0","Confucian","Less often","Once a year","Yes, for non-religious reasons","0","Confucian","0","Orthodox","0","0","0","Yes, I've had an experience like this."
"734",76,"Female","China",-2.8405499185151,-0.0743623519358966,2.78440726275491,1.85830695316472,0.454828838838386,-1.14013624858198,4.50582976284632,-1.12923926950124,2.64394767966128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4. I find myself believing in God some of the time, but not at others","2. Seeker","0","1","1","Jewish","More than once a week","Once a day","No","1","Confucian","0","Catholic","1","0","0","Yes, I've had an experience like this."
"735",53,"Female","Japan",0.78692757133727,-3.95832109932252,-2.67467957715369,-2.78538040567277,-5.62880018337019,-1.46519413454547,-0.0357084962626169,-1.57377135659282,3.70770367670849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6. I know God really exists and I have no doubt about it.","4. Atheist","0","1","1","Daoist","Only on special holy days","Less often","Yes, for non-religious reasons","1","Sunni","1","Sunni","1","1","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"736",62,"Male","USA",1.08123147680461,-2.02406453167832,-0.723243035517366,-0.948938063561749,-0.734186550613395,3.6737282313314,-2.18874154383031,-2.28968718077484,-3.73218869627315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1. I don't believe in God","7. Sceptic","0","0","0","Shinto","Once a week","Several times each week","Yes, for non-religious reasons","0","Daoist","0","Shiite","0","1","0","Yes, I've had an experience like this."
"737",20,"Male","USA",-2.83691413308247,-1.87656584603363,-0.868470214787525,3.09627497616328,2.68277620394807,-5.0384846955247,-2.24863666193616,0.915224842718249,0.38315011522015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4. I find myself believing in God some of the time, but not at others","5. Agnostic","0","0","0","Sunni","Never, practically never","Once a year","No","1","Confucian","1","Jewish","1","1","1","No, I've never had an experience like this."
"738",56,"Female","Japan",2.27730671671857,2.27721663754882,2.22066957039623,0.971908219761571,-0.584386664902251,0.00575375617239549,2.51538913542459,1.70948698307168,-1.09652480520517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1. I don't believe in God","1. Spiritual but not Religious","0","0","1","Protestant","Once a year","Several times a day","Yes, for religious reasons","0","Other","0","Shiite","0","1","1","Yes, I've had an experience like this."
"739",50,"Male","Denmark",-0.997843470990234,-1.09649793995614,-3.55879935028354,2.2174520298218,-0.933840951352541,3.41259697829484,2.75277905029078,1.51853028635972,3.45348615895995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6. I know God really exists and I have no doubt about it.","7. Sceptic","1","1","1","Sunni","Once a week","Only on special holy days","Yes, for non-religious reasons","0","Jewish","1","Catholic","0","0","0","I've had an experience like this, but I didn't associate it with a spiritual force."
