"","age","sex","country","anthropomorphism","mentalizing","vividnessImagery","dualism","promiscuousTelology","crtCorrect","existentialInsecurity","toleranceAmbinguity","rationalityImportance","beliefInGod_ord","agnosticism_ord","religiousAttendance","prayerFrequency","antiReligiosity","godKnowingPossibility","beliefConfidence","apatheismGod","apatheismPurpose","apatheism","truthPossibility","supernaturalism","afterlifeExistence","afterlifeReward","afterlifePunishment","reincarnation","astrology","mysticalPeople","mysticalObjects","goodEvil","universalLifeforce","karma","fate","supernatualBeings","goodSupernaturalBeings","harmfulSupernaturalBeings","evilEye","beliefInGod_cat","nonBeliefIdentity","beliefInGod_bin","agnosticIdentity_bin","religID_1","religID_2","religiousAttendance.1","prayerFrequency.1","religiousObjects","caregiverReligiosity","caregiverReligiousID","caregiverReligiosity2","caregiverReligiousID2","atheistMembership","atheistID","naturalism","spiritualForce"
"1752",71,"Female","USA",1.98517591142669,2.4877199365332,1.27604709237218,0.301310079239798,-1.87700225485989,-0.88501474897646,-2.89130037883303,1.3268713673338,-1.1907099754724,7,7,6,5,2,5,6,1,4,1,5,4,2,1,4,4,3,6,1,3,6,5,1,1,4,5,6,"2. I don't know whether there is a God, and I don't believe there is any way to find out","2. Seeker","0","1","1","Hindu","Only on special holy days","Several times a day","Yes, for religious reasons","1","Jewish","0","Jewish","0","1","0","Yes, I've had an experience like this."
"1753",55,"Male","Brazil",2.42924294772709,1.24133980705188,-2.36533762675443,2.55611522791739,0.507560418035788,-0.263183986980635,-4.51677340220743,1.71065261235664,-2.40003054154032,3,4,2,5,2,5,6,2,1,5,1,5,3,3,2,2,7,6,6,1,5,7,6,4,3,1,4,"6. I know God really exists and I have no doubt about it.","2. Seeker","1","0","0","Jewish","Only on special holy days","Once a day","Yes, for non-religious reasons","0","Jewish","1","Hindu","0","0","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"1754",20,"Male","Brazil",1.11470893434805,-0.905112758427597,2.10908276274503,0.160254320714623,3.12117695294992,-2.03753173164093,0.0745056702296252,3.23900588038474,1.00356082330217,4,5,5,5,6,6,3,5,1,5,1,3,2,2,6,2,7,2,2,3,4,4,6,7,2,4,4,"1. I don't believe in God","4. Atheist","1","1","1","Buddhist","Once a week","Once a year","Yes, for religious reasons","0","Catholic","1","Hindu","0","0","0","Yes, I've had an experience like this."
"1755",42,"Female","Denmark",1.1362761327129,-1.18193788554323,-2.43696042176118,-1.58805986843842,2.46166201219454,-0.871084247250974,-0.544295979355368,-2.53997826948209,4.31571700280362,1,1,1,1,3,6,5,5,1,4,7,2,2,7,6,3,6,5,3,4,6,1,3,4,4,5,1,"5. While I have doubts, I feel that I do believe in God.","1. Spiritual but not Religious","0","0","0","Sunni","Never, practically never","Once a year","No","0","Sunni","1","Shiite","1","0","1","No, I've never had an experience like this."
"1756",38,"Female","Brazil",0.776217416186056,-2.83833217498527,-2.29312788894539,1.44471063596686,1.43967770915202,2.96997739443884,0.613678709723656,-0.309537806262067,-3.03540311673953,7,6,2,6,2,2,5,2,2,4,5,4,2,4,6,3,1,2,6,2,2,2,4,1,6,1,2,"1. I don't believe in God","5. Agnostic","1","0","1","Orthodox","Only on special holy days","Several times a day","Yes, for non-religious reasons","1","Other","0","Protestant","1","1","0","Yes, I've had an experience like this."
"1757",70,"Female","China",-0.959506132387681,-0.0369137611235151,-1.70191493815436,3.73706692373074,1.42594117516427,0.139850619516161,-0.813656742439318,0.639702807133915,-2.31869119531892,4,6,2,1,7,3,2,7,5,1,5,3,5,6,3,5,6,7,3,6,5,7,4,4,6,1,6,"1. I don't believe in God","2. Seeker","0","1","1","Hindu","More than once a week","Several times each week","Yes, for non-religious reasons","1","Daoist","0","Jewish","0","0","1","Yes, I've had an experience like this."
"1758",57,"Female","USA",2.62106584504271,-3.42982494154441,-0.564090082959082,1.48474002373127,-1.81834153482767,-0.739028367825477,2.95202307991839,0.243390032941014,-0.0944421350880476,2,4,3,1,6,7,4,3,7,6,5,3,5,6,2,1,4,7,2,5,4,1,3,6,4,1,2,"7. Don't know","1. Spiritual but not Religious","0","0","1","Hindu","Never, practically never","Once a day","Yes, for non-religious reasons","1","Shinto","0","Shinto","0","1","0","I've had an experience like this, but I didn't associate it with a spiritual force."
"1759",22,"Male","USA",4.99021840285766,2.25439049001307,4.12759703975882,-0.494044357616057,1.58255030595071,-1.23129957291261,-0.46842967885443,1.29754362504564,-1.44700989684005,6,4,4,7,7,1,6,7,3,7,6,4,4,6,3,6,2,7,5,5,2,5,1,2,5,4,4,"7. Don't know","5. Agnostic","0","1","0","Hindu","Once a year","Several times each week","No","0","Orthodox","1","Catholic","0","1","0","Yes, I've had an experience like this."
"1760",22,"Female","USA",2.80706199855542,-2.27576826541581,2.84013197321479,0.147960135692164,-0.426213312664961,1.92815602487879,2.06165688716911,-0.0598754104618641,-1.26505180031755,5,2,1,7,4,4,1,2,2,6,7,6,3,6,7,5,5,4,5,4,6,3,5,1,7,3,1,"6. I know God really exists and I have no doubt about it.","6. Humanist","0","1","0","Protestant","Only on special holy days","Never, practically never","No","0","Orthodox","1","Protestant","1","0","1","Yes, I've had an experience like this."
"1761",36,"Female","Brazil",-2.25795019593427,1.65734129795197,3.00781312377058,-4.27813134693185,2.91298422156747,-2.04064938396348,0.156445336627248,-1.68594209618499,1.49162948845009,2,7,5,7,2,5,2,1,2,4,3,2,6,4,5,2,4,3,4,5,2,3,7,1,3,1,5,"4. I find myself believing in God some of the time, but not at others","4. Atheist","1","1","0","Buddhist","More than once a week","Several times a day","No","0","Shinto","0","Catholic","1","1","0","Yes, I've had an experience like this."
"1762",61,"Male","Brazil",-2.32590687797248,2.00044252573174,-4.05503204341932,2.83947616076193,-1.67963448879451,-2.29967109491915,-2.70567693546408,-1.59824175093018,1.78086368057165,5,2,2,4,3,2,6,7,4,3,2,3,5,7,2,4,5,6,3,3,7,5,2,7,5,2,6,"1. I don't believe in God","6. Humanist","1","0","0","Confucian","Only on special holy days","Several times a day","Yes, for non-religious reasons","0","Confucian","1","Confucian","0","1","0","I've had an experience like this, but I didn't associate it with a spiritual force."
"1763",47,"Female","Japan",-3.90502683501536,2.38690455681414,1.4730167312346,3.25766786812004,1.54453676471096,-2.7994350532149,-1.2854700002119,1.237460370805,0.586456693675633,3,2,5,4,7,3,4,1,7,7,7,4,5,3,6,2,4,1,7,2,3,6,5,6,5,1,5,"3. I don't believe in a personal God, but I do believe in a Higher Power of some kind","2. Seeker","1","1","0","Orthodox","Less often","Once a day","No","1","Jewish","1","Other","0","1","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"1764",24,"Female","Denmark",-3.86394321832109,-2.78904096379353,0.700245674649726,0.757271238881559,-1.73749848026992,1.00634584576585,1.85756008969567,1.67194184871677,2.76298033269912,7,1,4,1,6,6,6,5,3,5,7,4,7,4,5,4,5,6,5,3,4,1,5,3,3,4,6,"4. I find myself believing in God some of the time, but not at others","4. Atheist","0","1","0","Catholic","Less often","Only on special holy days","No","0","Other","1","Hindu","1","1","0","No, I've never had an experience like this."
"1765",63,"Female","Japan",-4.00617082307348,-2.05612809104902,-1.96421243534114,2.09534918352462,1.50761703580192,2.42267077564908,1.028661710958,2.75948864773047,0.543653387639227,3,7,5,2,6,1,6,3,6,4,7,6,6,7,7,3,7,2,4,5,3,5,5,4,5,2,4,"2. I don't know whether there is a God, and I don't believe there is any way to find out","5. Agnostic","0","1","0","Orthodox","Once a year","Once a day","Yes, for non-religious reasons","1","Protestant","0","Daoist","0","1","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"1766",34,"Male","China",2.05536503443508,2.32951398029528,-2.79307047162954,4.85180883526014,3.50402456794144,2.57946561796037,0.953638165223464,2.37302207471991,0.700615463632331,2,3,3,4,6,7,4,2,1,2,3,3,5,5,3,7,7,7,4,2,5,3,4,5,2,7,6,"3. I don't believe in a personal God, but I do believe in a Higher Power of some kind","3. Non-religious","0","0","0","Jewish","Never, practically never","Several times each week","No","1","Protestant","0","Jewish","0","0","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"1767",46,"Male","China",3.0895023662835,-2.67242844181298,1.71865006841109,2.62434434955327,-0.923634092344717,-1.96042348337818,-0.00420069941493795,2.11030191405803,0.94409628148537,6,4,5,6,3,3,4,1,1,1,7,2,5,5,2,2,4,4,2,2,6,7,2,4,6,7,6,"1. I don't believe in God","3. Non-religious","0","0","0","Shiite","Once a month","Only on special holy days","Yes, for religious reasons","1","Other","1","Orthodox","0","0","0","No, I've never had an experience like this."
"1768",51,"Female","USA",1.13474560602529,1.58367978815087,3.9063925276791,-1.55195678240056,4.09456042438787,0.510853042953884,-3.353223040827,-1.54052424361028,-3.22185922884147,5,1,1,7,2,2,5,5,6,4,7,5,2,2,3,7,4,5,3,7,5,3,7,1,6,5,6,"3. I don't believe in a personal God, but I do believe in a Higher Power of some kind","3. Non-religious","1","0","1","Orthodox","More than once a week","Never, practically never","Yes, for religious reasons","1","Confucian","1","Buddhist","0","1","0","I've had an experience like this, but I didn't associate it with a spiritual force."
"1769",34,"Male","Brazil",-1.04963373160094,-2.93725773810649,-2.53976198431881,-1.1114613926093,-1.3807625046071,2.72502128708801,-0.652617351532382,1.83141443521842,-0.839630138131095,1,5,6,1,7,1,5,2,6,3,7,6,6,1,3,5,5,2,3,2,7,6,3,6,7,5,4,"3. I don't believe in a personal God, but I do believe in a Higher Power of some kind","2. Seeker","1","0","0","Hindu","More than once a week","Several times each week","Yes, for religious reasons","1","Sunni","0","Protestant","1","1","1","Yes, I've had an experience like this."
"1770",78,"Female","China",1.10477857234604,0.366059460409689,-3.82291023552258,3.78331729307026,1.69256201891386,-2.53470346094997,-2.49550297985462,3.88292975696172,-0.0483729223844667,6,2,1,4,1,2,4,1,1,5,1,3,4,6,1,3,6,3,4,1,2,2,7,3,4,7,3,"2. I don't know whether there is a God, and I don't believe there is any way to find out","1. Spiritual but not Religious","0","0","1","Buddhist","Less often","Only when attending religious services","No","1","Shinto","0","Confucian","0","1","0","No, I've never had an experience like this."
"1771",28,"Female","Denmark",0.726030756314621,-1.02634008485307,0.455320398892837,-1.41513704979319,-0.826559876156213,1.84129573632893,-0.0602554956228321,0.446053200725764,-0.119129877664006,5,3,7,7,5,7,1,6,6,4,3,5,6,1,1,6,4,3,7,5,5,7,4,6,7,7,1,"2. I don't know whether there is a God, and I don't believe there is any way to find out","3. Non-religious","0","0","0","Protestant","Never, practically never","Once a day","Yes, for religious reasons","0","Sunni","1","Buddhist","0","0","0","Yes, I've had an experience like this."
"1772",31,"Female","Denmark",0.484205942682396,1.22158738970952,0.926278038545221,5.25914064028633,-2.09119003578573,-2.02586472256885,2.55154170694929,-1.84893705670443,-3.07244770963422,2,5,2,1,5,1,5,6,2,7,2,7,1,7,5,3,3,3,3,3,7,6,6,4,4,7,5,"5. While I have doubts, I feel that I do believe in God.","2. Seeker","1","1","0","Orthodox","Once a month","Only on special holy days","Yes, for non-religious reasons","0","Jewish","0","Daoist","1","1","0","No, I've never had an experience like this."
"1773",57,"Male","Brazil",0.906640407529082,0.505237415935117,-1.82581629979929,-2.57945247368563,3.21985827735138,1.60279502704065,-2.33515872733462,-1.93805302665786,-1.79731413133418,5,5,5,5,6,2,5,7,7,4,6,3,7,1,3,4,2,1,2,1,5,7,6,4,5,4,6,"5. While I have doubts, I feel that I do believe in God.","4. Atheist","1","1","1","Shiite","Less often","Several times each week","No","1","Shiite","1","Shinto","0","0","0","Yes, I've had an experience like this."
"1774",50,"Male","Japan",-2.55721536782407,1.45618986307901,-3.66700789733059,-1.52665274021685,-0.457145902222185,2.56188332339088,0.901417201451552,-2.1286414800987,-2.53157291076862,4,6,1,7,2,1,2,2,2,1,4,4,4,6,4,3,3,1,7,6,7,7,4,1,2,3,7,"4. I find myself believing in God some of the time, but not at others","7. Sceptic","0","1","0","Daoist","Never, practically never","Only on special holy days","Yes, for religious reasons","0","Buddhist","1","Hindu","1","0","0","Yes, I've had an experience like this."
"1775",51,"Female","China",-2.27827938209048,-1.74357196644912,-3.84213919195418,-1.73312574503852,1.58909790113938,3.30679031392264,-1.43750467594253,-4.28880442495383,-1.53400305866592,1,6,3,2,3,2,7,4,2,4,6,5,7,7,3,1,1,7,3,3,1,4,7,4,5,7,6,"1. I don't believe in God","2. Seeker","0","0","0","Protestant","Only on special holy days","Several times a day","No","0","Sunni","1","Confucian","1","1","0","Yes, I've had an experience like this."
"1776",27,"Female","USA",4.42024396283304,0.952986406561684,-2.9794512946673,1.73585320211062,-1.46176551027984,-3.05255488565107,-2.36936715522704,-2.8797990088196,2.24384686308534,7,6,1,1,1,4,6,2,1,4,2,2,6,5,1,5,3,3,5,2,1,5,3,5,1,6,3,"7. Don't know","7. Sceptic","0","0","0","Other","Once a year","Less often","No","0","Daoist","1","Buddhist","1","0","0","Yes, I've had an experience like this."
"1777",51,"Female","Japan",0.39322432860253,-1.35748437729083,0.694249280112724,-2.47484600395037,1.80785347313219,1.10206592024514,1.12558944176131,-2.72447811132559,0.920145607735624,1,2,6,6,2,4,7,5,5,4,4,4,5,5,4,6,7,3,7,4,2,1,6,3,7,5,5,"5. While I have doubts, I feel that I do believe in God.","2. Seeker","0","0","1","Shiite","Only on special holy days","Once a day","Yes, for non-religious reasons","0","Catholic","0","Jewish","1","0","0","I've had an experience like this, but I didn't associate it with a spiritual force."
"1778",78,"Male","Brazil",0.0183709303109215,4.10880777665999,-5.39773220403877,-2.27026701881982,-2.8074416580593,-1.79329374958902,-0.181275368615399,-4.38665156606463,0.333051222517657,3,5,5,1,3,1,4,2,2,6,4,1,4,7,1,3,6,2,4,1,2,1,2,6,6,5,2,"3. I don't believe in a personal God, but I do believe in a Higher Power of some kind","2. Seeker","0","0","0","Orthodox","More than once a week","Only on special holy days","Yes, for non-religious reasons","0","Buddhist","0","Confucian","0","0","1","No, I've never had an experience like this."
"1779",55,"Female","Japan",-0.828075147082853,-0.724237629256697,-0.524216217748794,-0.162585989403625,-0.418332866967237,1.51989553443926,1.10434325173441,-0.646255312151388,-0.992380037498433,7,2,1,1,2,3,4,4,5,2,1,6,6,7,1,6,1,4,4,4,5,4,3,1,1,6,4,"3. I don't believe in a personal God, but I do believe in a Higher Power of some kind","4. Atheist","1","0","1","Shinto","Once a week","Only when attending religious services","Yes, for non-religious reasons","0","Other","1","Catholic","0","0","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"1780",30,"Female","China",-0.697446214791245,-0.265627695279571,-1.86789848316927,-1.39761641941336,2.09258108565209,-3.55111746482876,-3.05930497088756,-1.0856435309949,1.33513295025187,3,7,2,4,3,6,6,2,5,4,7,4,5,3,4,7,6,1,5,2,3,7,5,1,6,5,7,"7. Don't know","3. Non-religious","0","0","0","Hindu","Once a year","Once a day","No","1","Hindu","1","Hindu","0","1","1","Yes, I've had an experience like this."
"1781",29,"Male","UK",2.95101464569768,-1.59071483634565,4.7727373649867,2.41119800916425,-2.09326959442419,0.923385689763342,-1.73381875988048,-1.17349200154046,-3.04087584133158,7,1,2,1,5,7,5,3,7,4,5,3,6,5,6,5,6,5,1,3,7,6,5,2,3,2,6,"4. I find myself believing in God some of the time, but not at others","1. Spiritual but not Religious","0","1","1","Catholic","Once a year","Several times a day","No","1","Jewish","1","Protestant","1","0","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"1782",52,"Female","Brazil",-1.70482913977504,-3.41464193518166,1.37104906607064,2.00295761677606,-0.48467395411214,-1.03143499962939,0.610891775917948,4.00602952876627,2.10059474136258,2,5,5,3,6,4,4,4,2,4,6,7,7,6,4,6,5,6,5,2,3,2,5,2,6,6,3,"6. I know God really exists and I have no doubt about it.","2. Seeker","0","0","1","Other","More than once a week","Never, practically never","No","0","Protestant","1","Sunni","0","1","1","No, I've never had an experience like this."
"1783",57,"Male","Brazil",-1.31329711076786,-3.31415095540757,-0.0804932065998474,-3.3128197604951,0.711849000632185,-0.914051358727897,-0.782129678972979,-2.91981982567146,1.00999665069946,4,5,3,6,6,4,3,3,7,5,4,2,1,4,6,6,1,7,1,3,4,3,2,3,1,7,6,"2. I don't know whether there is a God, and I don't believe there is any way to find out","7. Sceptic","0","1","1","Jewish","Once a year","Once a year","Yes, for non-religious reasons","1","Other","0","Confucian","0","0","0","No, I've never had an experience like this."
"1784",76,"Male","Japan",-0.934319606023758,0.955510570326775,1.02940306154858,3.11019640869403,0.888239696651618,1.08545577398755,2.94502504489,1.55971757403451,0.520014467994109,4,5,3,6,4,5,6,3,1,2,5,5,4,3,3,5,6,7,2,6,7,7,1,1,2,6,6,"2. I don't know whether there is a God, and I don't believe there is any way to find out","6. Humanist","1","0","1","Confucian","Only on special holy days","Several times a day","No","1","Orthodox","1","Other","0","0","0","I've had an experience like this, but I didn't associate it with a spiritual force."
"1785",50,"Female","UK",0.551466662096446,0.604925033303655,-1.20250393287999,-0.478997872366815,0.84410983704618,2.19290662509788,-1.39030620333288,-2.39933799199884,2.2620681557415,3,2,6,2,3,2,2,7,3,2,4,2,4,6,5,7,4,5,2,5,6,6,2,4,4,7,5,"5. While I have doubts, I feel that I do believe in God.","6. Humanist","1","1","0","Orthodox","Once a week","Less often","Yes, for religious reasons","1","Sunni","1","Other","1","1","0","I've had an experience like this, but I didn't associate it with a spiritual force."
"1786",63,"Female","USA",1.51726425201622,-3.36521291641157,-1.85058963762381,-1.73836954366223,2.05908473333986,0.958662246268256,2.39626373620929,-2.37765718773587,0.186652825800655,4,2,1,1,1,3,6,6,6,6,7,5,4,6,7,6,5,2,1,6,4,3,6,1,3,7,7,"4. I find myself believing in God some of the time, but not at others","1. Spiritual but not Religious","1","1","0","Protestant","Once a year","Only on special holy days","Yes, for religious reasons","1","Daoist","1","Catholic","0","1","1","No, I've never had an experience like this."
"1787",60,"Female","Denmark",-1.19197910401065,-2.87392374463014,-3.44764794984393,0.0961728371691959,-0.672614426697359,-1.84482394653456,-1.61952708560128,1.86664554931854,2.68414513677298,2,7,5,5,6,2,7,5,5,5,6,4,2,4,7,6,6,6,6,6,1,7,4,4,1,2,5,"2. I don't know whether there is a God, and I don't believe there is any way to find out","5. Agnostic","1","1","0","Protestant","Never, practically never","Once a day","Yes, for non-religious reasons","0","Protestant","0","Buddhist","0","0","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"1788",71,"Female","UK",0.617781605210316,-2.26327899006536,2.59501510069172,2.55065592206684,1.70070601734095,2.97822315311807,-2.99147642907579,-2.35256372280934,0.109468923594126,2,7,1,2,4,7,3,3,7,1,3,7,3,7,6,1,3,2,3,1,4,6,5,6,3,7,3,"4. I find myself believing in God some of the time, but not at others","2. Seeker","0","0","1","Buddhist","Never, practically never","Once a year","Yes, for religious reasons","1","Confucian","0","Sunni","1","0","0","I've had an experience like this, but I didn't associate it with a spiritual force."
"1789",28,"Male","Denmark",-2.51820225946913,1.70474103140917,-3.36971262416327,-5.05577518093162,0.803977464842992,1.96770729778553,3.35095963492035,-1.65255564418547,3.73850294928584,6,5,3,6,5,5,7,4,4,4,6,4,3,7,5,6,2,2,7,6,5,4,1,5,2,7,2,"4. I find myself believing in God some of the time, but not at others","1. Spiritual but not Religious","1","0","0","Hindu","Once a week","Once a day","No","0","Hindu","1","Orthodox","0","1","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"1790",25,"Male","USA",2.33088687434853,1.21618731056757,-1.02867432911397,0.0224483249319678,0.67900041876031,-1.14392485192677,1.56897295422969,-0.283871356395788,-2.6703049428981,4,5,3,3,6,1,1,1,5,2,2,7,2,3,2,4,6,1,1,5,7,5,6,7,7,5,4,"7. Don't know","7. Sceptic","0","0","0","Other","Never, practically never","Only on special holy days","Yes, for non-religious reasons","1","Shiite","1","Shiite","1","0","0","No, I've never had an experience like this."
"1791",34,"Male","Denmark",-2.9690029114606,1.00585370066778,0.352709693903084,1.2165749727982,0.468020209880657,2.64044041002044,0.254614536558369,1.67742112065206,-0.832515994565071,2,2,1,2,7,4,4,6,4,1,7,7,1,3,5,1,7,4,5,6,7,4,4,7,3,7,1,"3. I don't believe in a personal God, but I do believe in a Higher Power of some kind","4. Atheist","0","1","1","Sunni","Once a month","Never, practically never","Yes, for non-religious reasons","0","Protestant","0","Jewish","0","0","0","Yes, I've had an experience like this."
"1792",21,"Female","USA",-1.72320899690933,4.20971378989432,-4.03409020393913,2.45584343399181,2.21114823617086,0.465794063428023,0.193027724803562,-2.92488645456774,2.50607127546443,5,1,3,4,7,3,2,7,7,6,1,5,1,6,5,5,5,6,4,3,1,3,6,1,3,1,5,"4. I find myself believing in God some of the time, but not at others","3. Non-religious","1","1","0","Shinto","More than once a week","Less often","Yes, for religious reasons","1","Confucian","1","Protestant","1","0","1","No, I've never had an experience like this."
"1793",29,"Female","Brazil",-2.03015213066746,-3.28548091265858,-4.03029283380528,1.04633705440082,-0.293008486627621,-1.15197183988087,0.0160083422805418,-1.69210875515311,-1.69423958640099,2,4,7,4,2,3,2,7,2,7,2,2,5,7,3,7,1,2,5,5,1,3,1,2,6,5,1,"5. While I have doubts, I feel that I do believe in God.","3. Non-religious","0","1","1","Orthodox","Never, practically never","Once a day","Yes, for non-religious reasons","1","Buddhist","0","Catholic","1","1","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"1794",64,"Female","UK",2.48825822722121,-3.68780130396488,-1.19508206056044,-2.37945170507328,0.944096931717777,-1.55269886263937,-1.94210545975096,-3.60037719550819,1.5138899671641,4,7,4,5,1,5,6,2,5,5,5,6,7,2,4,4,7,6,1,2,3,5,7,1,1,7,3,"3. I don't believe in a personal God, but I do believe in a Higher Power of some kind","2. Seeker","0","1","1","Shinto","Once a month","Several times each week","No","1","Buddhist","0","Shiite","1","1","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"1795",73,"Female","Japan",0.45227599397712,-1.79519707091551,-3.0935048134941,0.125793154187641,1.92780393704777,1.33351392801521,-1.17437545103176,3.12570086693819,2.89667387965312,3,2,2,3,5,7,6,2,6,6,4,5,3,4,6,1,5,3,6,6,1,6,5,3,5,3,6,"6. I know God really exists and I have no doubt about it.","1. Spiritual but not Religious","0","0","1","Daoist","Never, practically never","Never, practically never","No","0","Shinto","0","Orthodox","0","0","0","No, I've never had an experience like this."
"1796",31,"Male","USA",1.33030864096779,0.265895223231219,-2.84520567643136,0.250334218939017,0.316339286305088,3.75226110049844,-1.3593266877922,-0.572754502768038,-0.412960202229968,4,4,4,3,2,1,6,6,3,5,4,4,5,7,7,1,6,3,5,3,1,7,7,6,1,7,4,"1. I don't believe in God","3. Non-religious","0","0","1","Sunni","Once a month","Once a year","Yes, for religious reasons","1","Other","0","Orthodox","1","0","0","I've had an experience like this, but I didn't associate it with a spiritual force."
"1797",68,"Female","Denmark",-1.24507258404138,0.731727949921162,-3.65802737335037,3.07714275743702,4.81695860094389,0.147657738614638,-0.847401225996985,1.8392706707346,4.48258164395657,6,6,7,2,4,7,6,4,6,3,5,1,6,1,4,4,7,2,5,3,4,5,1,7,5,2,2,"6. I know God really exists and I have no doubt about it.","6. Humanist","1","0","0","Shinto","Once a year","Only on special holy days","Yes, for non-religious reasons","1","Other","0","Catholic","0","0","0","Yes, I've had an experience like this."
"1798",44,"Male","USA",-1.42207606395017,1.71491968701854,3.01271949536912,3.2460664190176,2.81548085266112,-0.399308324347277,0.521491221957769,2.6663011553619,3.46327617230776,7,1,7,6,2,4,2,2,6,1,1,4,6,4,4,6,1,4,7,5,6,7,6,5,3,5,2,"7. Don't know","7. Sceptic","0","0","0","Jewish","Less often","Never, practically never","Yes, for non-religious reasons","0","Shinto","0","Confucian","1","0","0","No, I've never had an experience like this."
"1799",28,"Male","Brazil",1.54883368082404,0.0897743759139973,2.5803455218929,1.07866537074747,-0.0796548481499666,2.48250401820177,2.32916932855285,-1.13191735936069,-1.92694994802462,3,6,4,7,6,3,5,7,2,6,4,2,7,5,1,6,3,3,7,3,2,3,7,3,2,7,5,"3. I don't believe in a personal God, but I do believe in a Higher Power of some kind","4. Atheist","0","0","0","Daoist","Once a month","Several times each week","Yes, for religious reasons","1","Confucian","0","Catholic","0","1","0","Yes, I've had an experience like this."
"1800",66,"Male","China",-3.93364199831836,-1.89394411435349,-2.05975683077398,-2.09604264238141,-3.32649142845401,-1.90180110758565,-4.1626487883363,1.54742119882688,1.03553292221906,1,1,5,3,1,5,1,2,3,2,1,6,3,1,3,6,5,7,3,1,4,3,2,6,3,6,1,"6. I know God really exists and I have no doubt about it.","4. Atheist","1","0","1","Shiite","Once a week","Only on special holy days","Yes, for non-religious reasons","1","Buddhist","0","Hindu","0","0","0","I've had an experience like this, but I didn't associate it with a spiritual force."
"1801",46,"Male","Denmark",-0.926953788421526,1.22503874076372,-0.16011376328214,-0.912014933991312,-0.0816143052049396,-0.538747036158586,-2.49401203539453,-3.12739431170623,3.87631154880664,5,1,7,2,1,1,7,5,6,6,5,3,6,1,1,6,2,1,2,3,6,1,1,6,4,2,6,"7. Don't know","3. Non-religious","1","1","0","Buddhist","Once a month","Once a year","Yes, for religious reasons","1","Protestant","0","Shinto","0","1","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"1802",55,"Female","USA",-1.27399790053262,-0.177479348381646,3.83214411683241,2.44788311341524,-0.627949390867646,0.886945865951599,-2.43479484025291,4.24212577423662,-3.78553741925612,3,5,6,7,2,1,1,5,1,3,1,3,1,2,4,3,2,6,3,1,7,5,4,7,1,2,6,"2. I don't know whether there is a God, and I don't believe there is any way to find out","2. Seeker","1","1","0","Confucian","Never, practically never","Several times a day","Yes, for non-religious reasons","0","Shinto","0","Confucian","1","1","0","No, I've never had an experience like this."
"1803",61,"Female","UK",3.65677234278539,2.27018942253965,0.159013635827349,-0.743631218713762,1.80700040708999,-2.63109693481636,2.45002698046944,-0.485820322338011,-0.835772508958303,7,4,2,7,5,4,5,4,3,4,7,4,5,2,1,5,3,4,2,2,5,2,4,5,5,7,6,"2. I don't know whether there is a God, and I don't believe there is any way to find out","5. Agnostic","1","1","0","Daoist","More than once a week","Once a year","Yes, for non-religious reasons","1","Protestant","0","Shinto","1","0","0","Yes, I've had an experience like this."
"1804",36,"Male","Brazil",-3.79329608350846,1.38826207589429,-2.11615725595254,-0.550895412689696,-1.42880450064329,-2.57490142468943,1.25320991546379,-1.65873974661692,-1.00973679422406,4,3,5,3,2,2,2,7,5,2,3,4,4,2,3,5,3,6,6,4,1,4,1,7,1,2,7,"7. Don't know","4. Atheist","0","0","1","Catholic","Once a month","Only when attending religious services","Yes, for religious reasons","1","Protestant","0","Catholic","0","1","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"1805",38,"Female","Brazil",2.14015517597364,1.21009815565797,-2.13452425851194,-3.05537716142853,3.38428605159666,3.59314352296327,1.43286610620837,-3.52154313010297,-1.42819234934018,4,1,1,6,1,6,4,7,5,5,2,1,1,1,1,7,5,5,3,1,2,6,3,3,5,2,2,"1. I don't believe in God","3. Non-religious","0","1","1","Daoist","Only on special holy days","Only when attending religious services","Yes, for religious reasons","1","Shinto","0","Shiite","0","0","0","No, I've never had an experience like this."
"1806",66,"Female","Denmark",-2.27169751375282,3.5792976573072,3.18869310350587,-0.299808771153956,0.471890378379087,2.78839630425922,1.57208061165279,-1.2116229934213,-2.43550680009379,3,1,3,5,3,5,7,3,2,7,5,2,4,1,2,3,7,3,2,6,7,6,4,6,2,5,3,"2. I don't know whether there is a God, and I don't believe there is any way to find out","2. Seeker","0","1","1","Jewish","Once a year","Only on special holy days","No","0","Shiite","0","Confucian","0","0","1","No, I've never had an experience like this."
